2657592654.jpg| 2| She loves taking a ride in the park , just look at that smile .;
2657592654.jpg| 3| A woman rides her back down a path while looking back .;
2657592654.jpg| 4| A girl on a bike stops to look back .;
266050467.jpg| 0| A donkey carries a heavy load in front of an old woman on a dirty and busy street .;
266050467.jpg| 1| A woman carrying a bundle on her head is leading two donkeys on a muddy street .;
266050467.jpg| 2| A man is walking with two donkeys and one donkey is carrying a heavy load .;
266050467.jpg| 3| a woman carrying something on her head is leading a pack mule;
266050467.jpg| 4| A lady with a burlap bag on her head leads two donkeys .;
2668508174.jpg| 0| A woman wearing a nice dress with one hand in her hair standing in front of a palm tree .;
2668508174.jpg| 1| A very attractive woman is posing in front of a beautiful plant during a sunny day .;
2668508174.jpg| 2| A model stands in front of a fern , in a dress , in a posing position .;
2668508174.jpg| 3| A woman in an elegant dress is posing in front of a tropical tree .;
2668508174.jpg| 4| A beautiful woman is posing for a photo by a plant .;
2672588619.jpg| 0| Three kids , one holding a closed umbrella , run around on a sidewalk next to a river .;
2672588619.jpg| 1| Three children run on a sidewalk with a river on one side and a wall on the other .;
2672588619.jpg| 2| Three children running down a sidewalk next to a river .;
2672588619.jpg| 3| Three children run on the walkway by the river .;
2672588619.jpg| 4| Three children run by the water .;
267821422.jpg| 0| An old woman in brown carrying a bag is holding hands with a child in a pink shirt as they walk on the grass in front of a brick building .;
267821422.jpg| 1| An adult walking a small child on green grass towards the front of an old brownstone building;
267821422.jpg| 2| A small child walks hand-in-hand with an adult on the grass leading up to a brick building .;
267821422.jpg| 3| An older person and a young child walking together in front of a large building .;
267821422.jpg| 4| Grandmother and grandchild walking home hand in hand on the green grass .;
2686849571.jpg| 0| A squatting couple outdoors , engaged with a kneeling street performer or vendor reading from a book of manga .;
2686849571.jpg| 1| A street performer reads an angry passage from his book to two attentive recipients .;
2686849571.jpg| 2| A man selling items near the roadside to the great mountain of Canyon .;
2686849571.jpg| 3| A man in blue with a white wrap around his forehead reading a book .;
2686849571.jpg| 4| The man is on his knees while reading to the two women .;
2687229880.jpg| 0| Lady walking and squinting from the sun in a large group of people .;
2687229880.jpg| 1| A woman in a black-shirt is walking holding a silver cellphone .;
2687229880.jpg| 2| A woman wearing a black shirt walks among a crowd in a city .;
2687229880.jpg| 3| Brunette woman in black walking through blurred crowd .;
2687229880.jpg| 4| A woman in a black shirt walking down the street;
2687539673.jpg| 0| A girl is jumping on a trampoline with her arms in the air , while a boy in a blue shirt is bouncing on his stomach .;
2687539673.jpg| 1| A teenager girl jumps high on a trampoline and a toddler falls on his stomach .;
2687539673.jpg| 2| A girl and young boy are jumping on a trampoline in a suburban yard .;
2687539673.jpg| 3| A toddler and a teenage girl jumping on a trampoline .;
2687539673.jpg| 4| Two children jump on a trampoline .;
2691147709.jpg| 0| A rodeo cowboy , wearing a cowboy hat , is being thrown off of a wild white horse .;
2691147709.jpg| 1| A horse bucks its rider in an arena as onlookers watch from bleachers .;
2691147709.jpg| 2| A cowboy riding bareback on a white stallion in mid buck at a rodeo .;
2691147709.jpg| 3| A man at a rodeo is being knocked of a horse who is rearing up .;
2691147709.jpg| 4| Cowboy riding a white horse .;
2691966747.jpg| 0| The white dog emerges from the tunnel on the course .;
2691966747.jpg| 1| The small white dog is coming out of a blue tunnel .;
2691966747.jpg| 2| A white dog runs out of a long blue tube outside .;
2691966747.jpg| 3| A white dog runs through a large blue tube .;
2691966747.jpg| 4| A white dog coming out of a blue tunnel .;
2695004728.jpg| 0| A blond woman in pigtails walks down the sidewalk barefoot with a green tube on her back .;
2695004728.jpg| 1| A lady in a gray shirt is walking on a busy street with a child in a red shirt .;
2695004728.jpg| 2| Several people walking down the sidewalk of a tropical city .;
2695004728.jpg| 3| A large crowd of people walking on a sidewalk .;
2695004728.jpg| 4| A group of people walking through the street .;
2700728302.jpg| 0| An older man in an apron tends to cooking hotdogs on a backyard grill .;
2700728302.jpg| 1| An older man grills hotdogs while people enjoy a picnic behind him .;
2700728302.jpg| 2| An older man is grilling hotdogs at a social function .;
2700728302.jpg| 3| An elderly man is cooking hotdogs on a grill .;
2700728302.jpg| 4| An elderly man is cooking hotdogs outside .;
2703515269.jpg| 0| A group of people , many in white coats , work in a laboratory .;
2703515269.jpg| 1| Two men and two women working in a laboratory of some sort .;
2703515269.jpg| 2| Three researchers working in a lab .;
2703515269.jpg| 3| Scientists hard as work in a lab .;
2703515269.jpg| 4| the scientists are experiments;
2705099581.jpg| 0| three boys visit their grandmother often at senior citizen home to play their favorite game scrabble .;
2705099581.jpg| 1| Three African American males and one elderly female are playing Dominoes at a square table .;
2705099581.jpg| 2| Three young men and an elderly lady are sitting at a table playing dominoes .;
2705099581.jpg| 3| Three young men are playing dominoes while an older woman watches .;
2705099581.jpg| 4| A game of dominoes is being played .;
2705925058.jpg| 0| Two boys , two girls , strapped in and ready for an amusement park ride .;
2705925058.jpg| 1| Four people are strapped into some kind of amusement park ride .;
2705925058.jpg| 2| 4 people are strapped to an amusement park ride;
2705925058.jpg| 3| Two boys and two girls strapped into a ride .;
2705925058.jpg| 4| Girl smiling on roller coaster .;
2707244524.jpg| 0| A beige dog runs through the tall grass with a tree in the background .;
2707244524.jpg| 1| A big tan dog runs on a field filled with grass and weeds .;
2707244524.jpg| 2| A dog with blond-hair and floppy ears running in a field .;
2707244524.jpg| 3| A dog is running through tall grass .;
2707244524.jpg| 4| A dog running through tall grass .;
2708744743.jpg| 0| A woman is using Frisbees to play with a dog in front of a stadium crowd and a group of baseball players .;
2708744743.jpg| 1| A person in shorts is holding a Frisbee while team member in red shirts and spectators look on .;
2708744743.jpg| 2| Woman and dog do Frisbee tricks as crowd watches in baseball stadium .;
2708744743.jpg| 3| A dog jumps in the air to catch a Frisbee , while many people watch .;
2708744743.jpg| 4| A dog catches a Frisbee at a baseball field during a game .;
2708775214.jpg| 0| A young man in a black graphic shirt is pretending to place his hand in a torture device in a playful manner .;
2708775214.jpg| 1| Young happy boy in a dark shirt is pretending to stick his hand in a prop animal trap .;
2708775214.jpg| 2| A young adult in a black shirt is sticking his hand in an animal trap .;
2708775214.jpg| 3| A young man wearing a black shirt is posing for a picture in a museum .;
2708775214.jpg| 4| A boy holds his fist in a metal trap at an exhibit .;
272283076.jpg| 0| The man with the two small bandages on his middle finger is climbing a rock .;
272283076.jpg| 1| A man with a bandage on his finger is rock climbing as others watch .;
272283076.jpg| 2| A man looks up at the camera as he climbs a rock and others look on .;
272283076.jpg| 3| a man in a white shirt is climbing a wall while another man watches;
272283076.jpg| 4| A man scales a steep rock face as people look on from below .;
2725025738.jpg| 0| A young man is taking a self-portrait of his reflected image with a medium format camera while standing on an escalator .;
2725025738.jpg| 1| A young man is standing on an escalator with a camera in his hands , looking blankly into the photo .;
2725025738.jpg| 2| A guy wearing a white shirt holding a video camera steady filming .;
2725025738.jpg| 3| A guy with an old-fashioned camera stands sideways on escalator .;
2725025738.jpg| 4| A man on an escalator holds a camera while standing sideways .;
2726180005.jpg| 0| A child is making a ridiculous face with an open mouth on the swings .;
2726180005.jpg| 1| A young child swinging outside wearing a yellow tank top .;
2726180005.jpg| 2| A very happy baby in a yellow shirt swinging on swing .;
2726180005.jpg| 3| A young child wearing a yellow tank top swinging .;
2726180005.jpg| 4| A kid wearing a yellow shit sits on a swing .;
2729655904.jpg| 0| Two boys and two dogs are playing in the sand and water at the seashore .;
2729655904.jpg| 1| Two boys are playing with two dogs on the beach .;
2729655904.jpg| 2| Two guys are playing with two dogs on the beach .;
2729655904.jpg| 3| Two boys play with two dogs next to the ocean .;
2729655904.jpg| 4| Two boys play with two dogs at the shore .;
2735558076.jpg| 0| A row of legs and black boots with a boy sitting at the end of the row .;
2735558076.jpg| 1| A group of people sit on pavement wearing dark shoes and warm clothes .;
2735558076.jpg| 2| A row of people sitting on the ground wearing matching heeled boots .;
2735558076.jpg| 3| The young man is waiting with others on the sidewalk .;
2735558076.jpg| 4| A boy looks suspiciously at someone nearby .;
2744571595.jpg| 0| A man is instructing other men using a whiteboard and dry-erase markers .;
2744571595.jpg| 1| Five men talking in a room with whiteboards behind them .;
2744571595.jpg| 2| A man that is talking to four other men in a circle .;
2744571595.jpg| 3| Group of men standing in a meeting room , talking .;
2744571595.jpg| 4| A group of people stand listening to a speaker .;
274646416.jpg| 0| A blond woman in a multicolored shirt poses with a curly-haired man in a black tank top .;
274646416.jpg| 1| Blond-haired woman and brown-haired man wrap an arm around each other .;
274646416.jpg| 2| A woman in a multicolored shirt , and a man , smile .;
274646416.jpg| 3| A couple takes a break from dancing .;
274646416.jpg| 4| the peoples dancing with laughing;
2747637478.jpg| 0| A man , wearing a white t-shirt and jeans , sits on two stacked crates while playing a guitar for tips .;
2747637478.jpg| 1| A smiling man wearing blue jeans and a blue shirt plays a guitar in front of several other people .;
2747637478.jpg| 2| An old black man sitting on a couple of grocery crates playing the string guitar during the day .;
2747637478.jpg| 3| An older gentleman smiles while he strums a guitar in the street on a sunny day .;
2747637478.jpg| 4| Guy playing the guitar and smiling .;
2747895243.jpg| 0| A two man band with guitar and drums are playing to an audience in a crowded room .;
2747895243.jpg| 1| A club or restaurant with a 3 man band playing while a few people looks on .;
2747895243.jpg| 2| A band plays live music for a crowd in a small room .;
2747895243.jpg| 3| A band playing in a bar in front of a crowd .;
2747895243.jpg| 4| Band performing at a small venue .;
275401000.jpg| 0| A brown , tan , and white dog and a black and white dog are playing with a tennis ball on a house deck .;
275401000.jpg| 1| A dog jumps to try to catch a yellow tennis ball on a patio .;
275401000.jpg| 2| Two dogs play with a green ball on a wooden deck .;
275401000.jpg| 3| two fluffy dogs jumping to catch a tennis ball .;
275401000.jpg| 4| Two dogs playing with a tennis ball;
2762594886.jpg| 0| Two people are sitting on a bench overlooking snow covered mountains .;
2762594886.jpg| 1| These mountains the couple is looking at our beautiful .;
2762594886.jpg| 2| A couple sits on a bench overlooking a mountain range .;
2762594886.jpg| 3| A couple sits on a bench enjoying a mountain view .;
2762594886.jpg| 4| A man and woman enjoying a mountain view .;
276598014.jpg| 0| A male singer , dressed in a long purple pea coat , holding an electric guitar , singing into a microphone , while a male in sunglasses and wearing headphones , plays drums , with purple drapery hanging in the background .;
276598014.jpg| 1| A long-haired man wearing a blue jacket sings while playing an electric guitar .;
276598014.jpg| 2| A man in a black jacket plays a black electric guitar and sings .;
276598014.jpg| 3| A man in a purple suit sings and plays the guitar .;
276598014.jpg| 4| A man on a stage is playing a guitar and singing .;
2771214516.jpg| 0| A three-wheeled vehicle is parked outside a white building , and a mountain peak is visible in the background .;
2771214516.jpg| 1| There is a white building , with several people and a mountain nearby , and four automobiles .;
2771214516.jpg| 2| This is a non busy street in a country setting with people going about regular business .;
2771214516.jpg| 3| An orange truck is driving down the street in front of a white building .;
2771214516.jpg| 4| A city street with people in front of a mountain back drop .;
2774548618.jpg| 0| A boy and a girl sitting together in a car at a gas pump as it rains .;
2774548618.jpg| 1| A male and female are taking a picture in a vehicle .;
2774548618.jpg| 2| Couple in car look at something beyond the camera .;
2774548618.jpg| 3| Blond women laying on man 's shoulder in a car .;
2774548618.jpg| 4| Lady leaning on man 's shoulder inside a car .;
2774875318.jpg| 0| A boy swings from a rope suspended from a tree in a park .;
2774875318.jpg| 1| A young male is playing with a rope tied to a tree .;
2774875318.jpg| 2| A native boy , in yellow , swinging from a rope .;
2774875318.jpg| 3| A boy in a yellow shirt hanging from a rope .;
2774875318.jpg| 4| A young boy swings on a rope .;
2775249812.jpg| 0| A girl in a white coat stands in the middle of a fountain and a boy in the background laughs .;
2775249812.jpg| 1| A girl wearing a white coat stands in the middle of sprinklers .;
2775249812.jpg| 2| A wet young girl in a white coat stands among water fountains .;
2775249812.jpg| 3| a woman in a white coat is standing amidst some fountains;
2775249812.jpg| 4| A girl wearing a white coat standing in a fountain .;
2777101492.jpg| 0| A man and a toddler boy in a striped shirt walk past the trunks of trees that bend over a path in the forest .;
2777101492.jpg| 1| A person in a white shirt walking next to small child in the woods .;
2777101492.jpg| 2| A man walks on a trail through the forest with a child .;
2777101492.jpg| 3| Adult and child walking on a dirt road .;
2777101492.jpg| 4| A man and a child walking outside .;
2778965398.jpg| 0| A group of men putting up a wall with a yellow house in the background .;
2778965398.jpg| 1| Multiple construction workers hold up large slabs of wood .;
2778965398.jpg| 2| There are some construction workers putting up a wall .;
2778965398.jpg| 3| A group of people build a wall for a building .;
2778965398.jpg| 4| A group of men on an active construction site .;
2785408815.jpg| 0| A man wearing a white jacket with a name on it stands smiling at the camera in front of a white wall with a lamp illuminating a number of pictures and posters below it .;
2785408815.jpg| 2| A doctor in a white coat smiles for a picture in front of a wall with photos .;
2785408815.jpg| 3| A doctor in an office smiling at the camera .;
2785408815.jpg| 4| a man smiling in a white coat .;
278559394.jpg| 0| A young man stares into the distance while an older lady looks the other way .;
278559394.jpg| 1| A man and an old woman stand and look at something behind the photographer .;
278559394.jpg| 2| A man stands with several people silhouetted against a blue sky;
278559394.jpg| 3| Several people are standing around under a clear blue sky .;
278559394.jpg| 4| Group of people on a sunny day .;
2786423708.jpg| 0| A smiling woman is carrying a group of yellow balloons down a street at night .;
2786423708.jpg| 1| A woman , holding several yellow balloons , is standing outside at night .;
2786423708.jpg| 2| A woman at a storefront holding a bunch of yellow balloons .;
2786423708.jpg| 3| A woman in blue jeans holding yellow balloons .;
2786423708.jpg| 4| a woman is carrying green balloons;
2805873509.jpg| 0| A man with a backpack on a hill next to a rock outcroping .;
2805873509.jpg| 1| A hiker is standing by a mound of rocks on the path .;
2805873509.jpg| 2| A man with a backpack stands beside a rock .;
2805873509.jpg| 3| A man hikes up a rocky hill .;
2805873509.jpg| 4| A guy with a backpack on .;
280608840.jpg| 0| There a four men setting in chairs , with music stands in front of them , performing in a quartet , with a cello and three violins , and they are all connected to one speaker .;
280608840.jpg| 1| 4 string instrument playing men sit on a black stage playing their instruments from their music stands .;
280608840.jpg| 2| Four males in a string quartet perform on an indoor stage .;
280608840.jpg| 3| Four men play music on stringed instruments .;
280608840.jpg| 4| A string quartet plays on a stage .;
2806447.jpg| 0| Indonesian sitar player and drummer playing their instruments on padding in front of a river .;
2806447.jpg| 1| Indian musicians playing in the evening on a pillow , while life behind them continues .;
2806447.jpg| 2| Two Indian men in all white clothing sit near the sea while playing a drum and sitar .;
2806447.jpg| 3| Two middle eastern men dressed in white robes are playing a large guitar and a bongo .;
2806447.jpg| 4| Two indian men wearing white are playing instruments on a padded mat .;
2810412010.jpg| 0| A person with long hair emerging from a pool of water , their hair whipping around , and water cascading from the hair .;
2810412010.jpg| 1| A woman is throwing her wet hair back creating a pattern with the dripping water .;
2810412010.jpg| 2| The spray from water ejected by a woman 's hair is reflecting the sunlight .;
2810412010.jpg| 3| A woman is flinging water with her hair .;
2810412010.jpg| 4| A woman whips her hair out of the water .;
2815745115.jpg| 0| Woman wearing black and white striped shirt standing amongst stuffed animals hanging and on a shelf .;
2815745115.jpg| 1| A woman wearing a striped top stands near the stuffed animal prizes .;
2815745115.jpg| 2| A carnival worker surrounded by stuffed animals .;
2815745115.jpg| 3| Woman with stuffed animal display .;
2815745115.jpg| 4| Lady in a stuffed animal store .;
2816259113.jpg| 0| A dog owner is running along side his pet while the pet avoids obstacles on a course .;
2816259113.jpg| 1| A dog goes through an obstacle course while his owner runs beside him .;
2816259113.jpg| 2| Man in red shirt watches dog on an agility course .;
2816259113.jpg| 3| A man and a dog navigate an obstacle course .;
2816259113.jpg| 4| a man runs with his dog at a dog show .;
2817414272.jpg| 0| A man in a tuxedo and a woman in a white dress holding a bouquet are standing outdoors .;
2817414272.jpg| 1| The lady has a gorgeous white dress paired with a beautiful white high-heeled shoes .;
2817414272.jpg| 2| A brown-haired woman in a white backless dress holds flowers .;
2817414272.jpg| 3| A bride is receiving her vail from a black man .;
2817414272.jpg| 4| Woman in white dress with flowers .;
2817686385.jpg| 0| A man handles his near empty drink while laughing at something on the other side of the table .;
2817686385.jpg| 1| A man in a blue shirt laughs while sitting at a wooden table holding a glass of beer .;
2817686385.jpg| 2| A man is sitting at a table laughing while holding a glass .;
2817686385.jpg| 3| A man sitting in an establishment having a drink .;
2817686385.jpg| 4| A man is laughing at a bar drinking a beer .;
2818336787.jpg| 0| A young girl with a blue shirt turns to look at the camera while walking on a trail .;
2818336787.jpg| 1| A child wearing a blue shirt and blue pants is standing in a park .;
2818336787.jpg| 2| A blond girl in standing outside surrounded by trees .;
2818336787.jpg| 3| A girl is standing on a trail in a field with trees .;
2818336787.jpg| 4| A girl is walking up a hill .;
2824922268.jpg| 0| A dog tries to drink water from a sprinkler .;
2824922268.jpg| 1| A dog splashes water while on green grass .;
2824922268.jpg| 2| A dog is on the grass shaking himself dry .;
2824922268.jpg| 3| A brown dog is splashing water in a yard .;
2824922268.jpg| 4| A tan dog shaking off some water on a lawn;
2826647354.jpg| 0| The little boy in the red shirt looks at the smaller boy in an orange shirt while riding bikes .;
2826647354.jpg| 1| A small child on riding toy and a larger child on a small bicycle with training wheels .;
2826647354.jpg| 2| Two young boys ride small bikes on the road of a neighborhood .;
2826647354.jpg| 3| Two children ride their bikes on the asphalt street .;
2826647354.jpg| 4| Two little boys riding their bikes in the street .;
2827549989.jpg| 0| A man wearing swim trunks and a woman wearing a bikini are holding hands while jumping off of a boat into the water .;
2827549989.jpg| 1| A man and woman in swim clothes jump from a sleek white boat into clear blue waters just off the coast .;
2827549989.jpg| 2| A man and woman dive off the back end of a boat in to crystal blue water .;
2827549989.jpg| 3| A man and woman jumping off of a boat into blue waters .;
2827549989.jpg| 4| Two people are diving into the water off of a boat .;
2830561413.jpg| 0| A woman sits at a primary colored children 's table , playing with building blocks , as two girls in pink dresses , and a boy in a red shirt surround her .;
2830561413.jpg| 1| An older woman and a young child in a pink shirt playing with multicolored blocks .;
2830561413.jpg| 2| A woman and three children are playing with various toys from a toy box .;
2830561413.jpg| 3| 3 kids and one female are playing with blocks in a room .;
2830561413.jpg| 4| a woman and three children are in a room full of toys .;
283614756.jpg| 0| A man with arms folded in front of his chest sitting next to at least one other person , laughing .;
283614756.jpg| 1| A young man and woman both in brown shirts sitting and laughing .;
283614756.jpg| 2| A couple laughing and having a good time .;
283614756.jpg| 3| A man and a woman sitting down laughing .;
283614756.jpg| 4| A man and woman sitting and laughing .;
2838085973.jpg| 0| The football player is preparing to make a play with onlookers nearby .;
2838085973.jpg| 1| A man wearing a white uniform is playing football .;
2838085973.jpg| 2| A football player prepares to throw the ball .;
2838085973.jpg| 3| A guy with a football , a crowd watching him .;
2838085973.jpg| 4| quarterback for University of Florida;
2841196844.jpg| 0| Angry man yelling at a lady at walking away from him at a fair game .;
2841196844.jpg| 1| A carnival-style game operator is yelling at someone or something .;
2841196844.jpg| 2| A man is yelling at someone from a game booth .;
2841196844.jpg| 3| A man working at a carnival game is yelling .;
2841196844.jpg| 4| A carnival barker yelling at someone .;
2844747252.jpg| 0| Two dogs are fighting over a toy and another dog is chasing them .;
2844747252.jpg| 1| Three dogs are playing with a yellow ball in a grassy field .;
2844747252.jpg| 2| A small dog watches two big dogs playing rough in a field .;
2844747252.jpg| 3| Two dogs play together and another runs after in a field .;
2844747252.jpg| 4| Three dogs play together in the field .;
2849852340.jpg| 0| A professional man wearing a coat and tie waiting to be served at a bar .;
2849852340.jpg| 1| A man in a suit at an upscale bar is looking at something intently .;
2849852340.jpg| 2| A man is wearing an executive attire while looking something .;
2849852340.jpg| 3| A man in a tux standing next to alcoholic bottles .;
2849852340.jpg| 4| A man is standing in front of a bar .;
2851931813.jpg| 0| A baby girl in a white shirt and jeans sits on the grass by the street .;
2851931813.jpg| 1| A little girl is sitting in the grass balancing a rock on her arm .;
2851931813.jpg| 2| A girl toddler is sitting on the grass .;
2851931813.jpg| 3| A young girl is sitting in the grass .;
2851931813.jpg| 4| A young girl throwing a rock .;
2855417531.jpg| 0| A boy wearing a white t-shirt and a long-sleeve plaid shirt is smiling while swinging .;
2855417531.jpg| 1| A boy on a chained swing looks to the right and smiles .;
2855417531.jpg| 2| A child on a swing-type ride .;
2855417531.jpg| 3| A boy riding on a swing .;
2855417531.jpg| 4| A boy plays on a swing .;
2856923934.jpg| 0| Two people are driving a blue jet ski , leaving a trail of water in the air .;
2856923934.jpg| 1| A man steers a speeding jet ski through a turn .;
2856923934.jpg| 2| Two men are riding a blue and white jet ski .;
2856923934.jpg| 3| Two men are in a blue and white speed boat .;
2856923934.jpg| 4| Two people jetskiing on a blue jet ski .;
2857473929.jpg| 0| Two men wearing hats are standing on the path beside a brick building .;
2857473929.jpg| 1| Two men wearing hats stand on the tree-lined sidewalk near a building .;
2857473929.jpg| 2| Two men with hats on stand in the street .;
2857473929.jpg| 3| Two men in hats stand on a wide sidewalk .;
2857473929.jpg| 4| Two men standing on a street .;
2858757067.jpg| 0| A woman in red , white , and black equestrian gear standing next to an older man in matching gear who is sitting on a brown horse on a dirt track .;
2858757067.jpg| 1| Two equestrians in and arena in riding uniforms with one leading a beautiful show horse and he other riding .;
2858757067.jpg| 2| A man dressed in a red coat , white pants , and black boots is sitting on a horse at an amusement park .;
2858757067.jpg| 3| Two people dressed in red and white wait at the horse track with a horse .;
2858757067.jpg| 4| people are posing for fans at the horse hurdle jumping games;
2858866547.jpg| 0| A girl is diving into a pool and is surrounded by bubbles .;
2858866547.jpg| 1| A swimmer diving into the deep section of a pool .;
2858866547.jpg| 2| Picture of a swimmer diving underwater in a pool .;
2858866547.jpg| 3| A woman in a bathing suit is diving into a pool .;
2858866547.jpg| 4| Woman diving into deep end of a swimming pool .;
2863042793.jpg| 0| A policeman stands at the corner of an office building while keeping watch on a red fire hydrant .;
2863042793.jpg| 1| A police officer is standing outside against a wall with his head tilted to the side .;
2863042793.jpg| 2| A police officer is standing patrol at the corner near a red fire hydrant .;
2863042793.jpg| 3| A Police Officer is looking at the crack in the ground on a city corner .;
2863042793.jpg| 4| A police officer standing next to a building looking toward the ground .;
2864854530.jpg| 0| Pale people dressed in swimwear mill around a wooden sweat lodge in the middle of a forested area .;
2864854530.jpg| 1| Men and women in swimsuits sit outside of a log sweat lodge with trees in the background .;
2864854530.jpg| 2| Several people are socializing outdoors in the woods wearing bathing suits .;
2864854530.jpg| 3| A bunch of half naked people are sitting around a log hut .;
2864854530.jpg| 4| A group of people are by a cabin hanging out .;
2872903075.jpg| 0| A mother in a blue jacket , and a child in a black jacket , are walking in the snow around trees .;
2872903075.jpg| 1| A woman in a blue coat is playing in the snow with a child .;
2872903075.jpg| 2| A child and a woman are in the snow sledding and playing .;
2872903075.jpg| 3| A lady and her son playing outside in the winter .;
2872903075.jpg| 4| A woman and child play in a snow covered yard .;
2878578240.jpg| 0| four children are playing in a water fountain in a city plaza .;
2878578240.jpg| 1| Little kids are jumping around in the sprinklers .;
2878578240.jpg| 2| Four children playing in water spouts .;
2878578240.jpg| 3| Three children playing in a fountain .;
2878578240.jpg| 4| children playing in a fountain;
288261862.jpg| 0| A marching band member is wearing sunglasses and playing the trumpet .;
288261862.jpg| 1| A marching band is standing outside a building in an urban area .;
288261862.jpg| 2| A band of musicians standing on the street .;
288261862.jpg| 3| A band stands and plays in a large space .;
288261862.jpg| 4| Marching band standing in a public area .;
2888408966.jpg| 0| A teenage boy doing a skateboard trick while another boy rides on a skateboard in the background .;
2888408966.jpg| 1| Two guys riding skateboards with one of them performing a jump trick .;
2888408966.jpg| 2| A man flips his skateboard on a flat expanse of concrete .;
2888408966.jpg| 3| A skateboarder jumping in the street .;
2888408966.jpg| 4| A boy does a trick on a skateboard .;
2889346148.jpg| 0| Three men dig through dirt and piping along side a house .;
2889346148.jpg| 1| Renovations have begun , here the did around the house .;
2889346148.jpg| 2| A group of workers are doing some construction work .;
2889346148.jpg| 3| Three men are digging by a house .;
2889346148.jpg| 4| Workers dig around a house .;
2889358507.jpg| 0| A man with long black hair wearing a black shirt and multi-color tie is using a electronic board with lights on it .;
2889358507.jpg| 1| A man with a strange beard is working on computer products in a dimly lit room .;
2889358507.jpg| 2| A man with black hair is standing in a very dark room and looking downwards .;
2889358507.jpg| 3| A man is working on electronic equipment .;
2889358507.jpg| 4| A technician readying his equipment .;
2889481764.jpg| 0| An old gray-haired man painting a beautiful scenery of the castle surrounded by beautiful green trees;
2889481764.jpg| 1| A man with gray hair wearing a beige vest puts stands in front of an easel and castle .;
2889481764.jpg| 2| Older man painting a picture of ancient ruins in the background .;
2889481764.jpg| 3| A man is painting a picture of the castle he is seated near .;
2889481764.jpg| 4| An artist paints a picture of a large castle .;
2891240104.jpg| 0| Four men are standing behind a counter that has a cash register and tips jar on it .;
2891240104.jpg| 1| Three men in t-shirts advertising hotdogs stand at a store counter .;
2891240104.jpg| 2| Four men standing behind cash register and tip jar .;
2891240104.jpg| 3| A group of workers are posing for a picture .;
2891240104.jpg| 4| Four men are posing behind a cash register .;
2894893895.jpg| 0| A dj with headphones on is moving knobs up and down on his dj equipment .;
2894893895.jpg| 1| A shaven head young man wears headphones and works with a mixing board .;
2894893895.jpg| 2| A man wearing headphones is controlling a machine .;
2894893895.jpg| 3| A man adjusts music on an audio mixer .;
2894893895.jpg| 4| A man with earphones is hard at work .;
2899594400.jpg| 0| Two men and a dog are playing with a ball in front of the boats in the ocean .;
2899594400.jpg| 1| Two men toss a ball while standing in the water and a dog is with them .;
2899594400.jpg| 2| Two men and a dog are playing with a ball in the water .;
2899594400.jpg| 3| Two people and a dog playing in the water with a ball .;
2899594400.jpg| 4| Two boys and a dog playing catch in the water .;
2901462003.jpg| 0| Many people walk on a sidewalk filled with blue street signs next to a row of buildings including one with yellow balconies .;
2901462003.jpg| 1| People are walking down a street next to multiple blue taxi cabs .;
2901462003.jpg| 2| Pedestrians walk around cars on a busy street .;
2901462003.jpg| 3| View of busy pedestrians along a road in Asia .;
2901462003.jpg| 4| A crowded city during rush hour .;
2904601886.jpg| 0| A group of coyotes look away from the camera while standing in a dry field .;
2904601886.jpg| 1| Four multicolored dog like animals in a dryed grass field .;
2904601886.jpg| 2| prarie dogs that are spotted with , brown black and white;
2904601886.jpg| 3| Four dogs are standing in a dry grassy field .;
2904601886.jpg| 4| Four wild dogs in a dry field .;
290650302.jpg| 0| A woman , in red and white , and wearing glasses , sits in a room with other people .;
290650302.jpg| 1| The woman is resting her head on her hand and sitting in a crowded area .;
290650302.jpg| 2| a woman sitting down with her hand proped under her chin;
290650302.jpg| 3| A woman wearing glasses sits and looks to the right .;
290650302.jpg| 4| A woman in red wears glasses and long earrings .;
2915698477.jpg| 0| A middle-aged couple smiles from a round outdoor wooden jacuzzi .;
2915698477.jpg| 1| Two adults in an outdoor hot tub smile to the camera .;
2915698477.jpg| 2| A man and a woman sit in an above-ground hot-tub .;
2915698477.jpg| 3| An adult couple enjoys time in a hot tub .;
2915698477.jpg| 4| Two people are in a hot tub .;
2918653119.jpg| 0| rollerblader in green shirt and hat , slides down a green handrail next to steps;
2918653119.jpg| 1| A male rollerblader wearing a green shirt and hat grinding down a green rail .;
2918653119.jpg| 2| A man is rollerblading down a handrail on some stairs .;
2918653119.jpg| 3| A person wearing Rollerblades slides down a handrail .;
2918653119.jpg| 4| A skateboarder glides down a railing of some stairs .;
2925160864.jpg| 0| A woman running in a marathon wearing a blue tank top and black shorts and socks with a yellow tag with numbers 3646 on the front of her top .;
2925160864.jpg| 1| A woman wearing bike shorts , gloves , a blue tank top , knee-high socks , and tennis shoes runs in a race down the street .;
2925160864.jpg| 2| A woman in a blue tank top and spandex shorts is running in a race and a man is catching up to her .;
2925160864.jpg| 3| A female runner is participating in a marathon .;
2925160864.jpg| 4| A woman running a marathon .;
2926675936.jpg| 0| A group of military people and a man in a business suit are cutting the tape at the grand opening of a building .;
2926675936.jpg| 1| U.S. servicemen in the presence of locals cutting the ribbon to the grand opening of a new building on base .;
2926675936.jpg| 2| Military personnel with giant scissors standing under a ' Grand Opening ' sign .;
