229954873.jpg| 1| Several men are inside a store among stocked shelves and many bags of grains .;
229954873.jpg| 2| man reaching for a type of an item in a general store .;
229954873.jpg| 3| Two young men help another man in a store back room .;
229954873.jpg| 4| Three men working in a shop by stocking items;
2304469976.jpg| 0| A man shines another man 's shoes on the sidewalk of a busy street full of cars and parked motorcycles .;
2304469976.jpg| 1| A man has his shoes shined on the sidewalk on street lined with parked motorbikes .;
2304469976.jpg| 2| A line of motorcycles parked on the side of a downtown street .;
2304469976.jpg| 3| A man getting his shoes shined along a busy street .;
2304469976.jpg| 4| A man getting his shoes shined on a busy street .;
230486268.jpg| 0| A little boy holding a yellow , plastic shovel , crouches in the sand .;
230486268.jpg| 1| A boy wearing a red shirt digs into the sand with a yellow shovel .;
230486268.jpg| 2| A little boy squats while playing with a yellow plastic shovel .;
230486268.jpg| 3| A little boy in a red shirt and swim trunks plays at the beach .;
230486268.jpg| 4| A little boy is kneeling looking at his yellow shovel;
2305290449.jpg| 0| Many people and cars sit under a large leafless tree with water and landscape in the background .;
2305290449.jpg| 1| There are people sitting outside under a very large non-blooming tree .;
2305290449.jpg| 2| People sitting at a bench talking to each other by a body of water .;
2305290449.jpg| 3| Several people sitting on a bench before sunset .;
2305290449.jpg| 4| They park under the beautiful tree .;
2306254712.jpg| 0| A person in a snow covered landscape with trees in the background .;
2306254712.jpg| 1| A person in a black jacket is falling in the snow .;
2306254712.jpg| 2| A person kicks snow in a field on a sunny day .;
2306254712.jpg| 3| A woman slipping backwards in the snow .;
2306254712.jpg| 4| Person walking through snow .;
2313085243.jpg| 0| a woman in a pink coat with the fur lined hood up , with black pants and brown shoes sitting on a bench near a pop machine with a striped yellow bag by her side .;
2313085243.jpg| 1| A woman in a pink parka with a yellow striped bag sits alone on a bench near a Coca-Cola vending machine .;
2313085243.jpg| 2| A lady in a pink coat , black slacks , and brown shoes is sitting on a bench .;
2313085243.jpg| 3| An individual wearing rose jacket site idle on a wooden bench .;
2313085243.jpg| 4| Woman in pink parka sits near vending machine .;
2313551145.jpg| 0| A man carrying boxes on his shoulder is walking past a building with a Coca-Cola sign on it .;
2313551145.jpg| 1| The side of a building next to a church is painted with a brightly colored Coca-Cola sign .;
2313551145.jpg| 2| Person holding boxes in a street in front of a wall painted with antique advertisements .;
2313551145.jpg| 3| A man is walking uphill on a street with two boxes on his shoulder .;
2313551145.jpg| 4| A man walks down a sidewalk near a Coca Cola mural .;
2313785743.jpg| 0| Two cars parked on the side of a street with seven people doing different tasks on the sidewalk .;
2313785743.jpg| 1| 5 guys in front of a black Volkswagon car and 2 guys are holding white boxes .;
2313785743.jpg| 2| Group of men working on the sidewalk next to two parked cars on the street .;
2313785743.jpg| 3| Construction site for office building .;
2313785743.jpg| 4| Several people moving a structure .;
2315335328.jpg| 0| A blond woman in a green dress , with a tattoo on her left arm , holds a yellow pot of flowers - someone else sticks their twine-wrapped finger into the frame of the photograph before her .;
2315335328.jpg| 1| A pretty young woman with glasses and wearing a vintage dress is holding a yellow pot containing some sort of knitted or crocheted objects .;
2315335328.jpg| 2| A woman with blond-hair , glasses , necklace , and a green and blue floral dress is holding a yellow container .;
2315335328.jpg| 3| A pretty blond lady wearing glasses holding a yellow flower pot containing multicolored objects .;
2315335328.jpg| 4| A woman in a green flowered dress is holding a container of yarn animals .;
2318659263.jpg| 0| A white bear walks along snow-covered ground and casts a shadow on the snow .;
2318659263.jpg| 1| A fluffy white dog running across the snow .;
2318659263.jpg| 2| The white dog runs across the snow .;
2318659263.jpg| 3| A white dog running on snow .;
2318659263.jpg| 4| A wolf moves over the snow .;
2319389144.jpg| 0| There are four people walking down the street in front of a yellow building .;
2319389144.jpg| 1| The photo looks down on a street where five pedestrians are walking .;
2319389144.jpg| 2| People walk along a street near a yellow building .;
2319389144.jpg| 3| An ariel view of people walking down the street .;
2319389144.jpg| 4| A top view of a road with pedestrians;
2321773207.jpg| 0| This is a scene in a subway station where two people are sitting on a bench waiting for the train .;
2321773207.jpg| 1| A man sits on a bench and patiently waits for his train at the subway station .;
2321773207.jpg| 2| A person sitting down on a benching waiting in the subway .;
2321773207.jpg| 3| A young man with brown hair sits and waits for a train .;
2321773207.jpg| 4| A man is sitting on a bench at a subway station .;
2332540384.jpg| 0| A skateboard rides up the ramp and does a trick in midair .;
2332540384.jpg| 1| The skateboarder is performing a trick off a ramp .;
2332540384.jpg| 2| The skateboarder launches off a quarter pipe .;
2332540384.jpg| 3| A man with an Afro is skating on a vert ramp;
2332540384.jpg| 4| a skateboarder doing a trick on a ramp;
2333975414.jpg| 0| A group of women dancing on a stage with pompoms .;
2333975414.jpg| 1| Group dances on stage with shiny round objects .;
2333975414.jpg| 2| Several dancers are doing leg lifts on stage .;
2333975414.jpg| 3| Pom girls performing their choreography .;
2333975414.jpg| 4| Cheerleaders performing on stage .;
2334933071.jpg| 0| A woman is walking up a staircase surrounded by some sort of concrete structure .;
2334933071.jpg| 1| A woman dressed in a traditional wrap can be seen through a small hole archway .;
2334933071.jpg| 2| A beautiful curved stone art allowing a view of a woman on the other side .;
2334933071.jpg| 3| A middle eastern woman standing on an odd shaped building .;
2334933071.jpg| 4| Woman in Indian garb stands in building .;
2336635043.jpg| 0| Two ladies wear a pink saris with another lady in a gold sari while sitting on a rock .;
2336635043.jpg| 1| Three brightly robed girls are sitting on a rock ground in front of a large rock .;
2336635043.jpg| 2| Three colorfully dressed young women are sitting on a large rock .;
2336635043.jpg| 3| Three girls in colorful clothing are sitting .;
2336635043.jpg| 4| Three girls sitting on a rock outside .;
2339530872.jpg| 0| A smiling man in a business jacket is in a hurry to somewhere as three people in sunglasses are behind him .;
2339530872.jpg| 1| These three men are jogging the same direction down a city street wearing sunglasses .;
2339530872.jpg| 2| A group of males dressed in conservative clothing walking down a sidewalk .;
2339530872.jpg| 3| Men dressed in black suits are happily jogging on the sidewalk .;
2339530872.jpg| 4| Three men are rushing down a sidewalk , looking happy .;
234265703.jpg| 0| Campers use coal and a lighter to cook their dinner over a fire .;
234265703.jpg| 1| A group of campers grill food over a burn barrel .;
234265703.jpg| 2| 4 people standing next to a fire cooking a meal;
234265703.jpg| 3| A group of friends cook around a fire .;
234265703.jpg| 4| People cooking at a campsite .;
2344820947.jpg| 0| Two men and a woman are talking to each other in a backyard .;
2344820947.jpg| 1| Two guys and a woman standing and talking in a playground .;
2344820947.jpg| 2| Three people stand outside in front of an A-frame .;
2344820947.jpg| 3| Three people are having a friendly conversation .;
2344820947.jpg| 4| 3 people standing on a park talking to each other;
2345984157.jpg| 0| A brown dog shakes off water after exiting a natural pond .;
2345984157.jpg| 1| A dog shakes off after getting out of the water .;
2345984157.jpg| 2| A gray dog is shaking water from its body .;
2345984157.jpg| 3| A brown dog shakes himself dry .;
2345984157.jpg| 4| A brown dog shaking off water .;
2353560222.jpg| 0| A woman is wearing a black jacket while riding in the back of a motorcycle with a woman in red pants .;
2353560222.jpg| 1| Two female riders on a scooter covered in what appears to be muslim garb .;
2353560222.jpg| 2| Two women in black heeled sandals ride on a purple and silver motorcycle .;
2353560222.jpg| 3| Two women wearing open toed shoes are riding a motorcycle .;
2353560222.jpg| 4| Two people riding a motorcycle on a cold day .;
2354456107.jpg| 0| An African-American man wearing a green sweatshirt and blue vest is holding up 2 dollar bills in front of his face , while standing on a busy sidewalk in front of a group of men playing instruments .;
2354456107.jpg| 1| A man in a green jacket is standing outside a store holding some money in front of his face .;
2354456107.jpg| 2| A man holds a dollar bill in front of his face while posing in front of a street band .;
2354456107.jpg| 3| A man holding money , standing in front of a street band and a store .;
2354456107.jpg| 4| A man holds money in the air .;
2356731338.jpg| 0| A girl in a gray shirt and black exercise pants is running beside a road .;
2356731338.jpg| 1| A woman in a gray shirt and black Capris is running along a road .;
2356731338.jpg| 2| A woman is jogging in grass next to a road .;
2356731338.jpg| 3| Girl in gray and black jogging in grass .;
2356731338.jpg| 4| Woman running along side a road .;
2364982285.jpg| 0| Small girl wearing a pink helmet while riding her pink bike with streamers and a basket on front .;
2364982285.jpg| 1| There is a little girl in a pink helmet riding her pink bicycle along a waterway .;
2364982285.jpg| 2| A little girl in a jacket rides her bike by a lake .;
2364982285.jpg| 3| A young girl is riding a pink bicycle .;
2364982285.jpg| 4| This little girl is riding her bike .;
2374382816.jpg| 0| two kids , one with green pants and the other with a white shirt and jeans are running down a street .;
2374382816.jpg| 1| Two children are running down the sidewalk in front of a building .;
2374382816.jpg| 2| Two children run up the street on the sidewalk near the building .;
2374382816.jpg| 3| Two children are running down a sidewalk in front of a building .;
2374382816.jpg| 4| Two children running on the sidewalk along side the street .;
2376252671.jpg| 0| A man dressed in black , is carrying a table across a large empty looking hall .;
2376252671.jpg| 1| A man wearing black is moving a table top in an empty room .;
2376252671.jpg| 2| A man in black rolling a round table across a floor .;
2376252671.jpg| 3| A man is rolling a circular table across the floor .;
2376252671.jpg| 4| A man puts away a table .;
2380740486.jpg| 0| A little girl is creeping behind two ducks at the top of a cliff overlooking the ocean .;
2380740486.jpg| 1| A person trails behind some ducks on the water to a lake .;
2380740486.jpg| 2| Girl with two ducks on cliff overlooking the water .;
2380740486.jpg| 3| A girl and some ducks walk towards the water .;
2380740486.jpg| 4| A woman walks after two geese near the ocean .;
2391035976.jpg| 0| A caucasian woman in a dark orange t-shirt is spinning clay on a wheel while a young child looks on .;
2391035976.jpg| 1| A woman in a red shirt and a white apron works with clay while a young girl watches .;
2391035976.jpg| 2| A woman and a young child are making sculptures out of clay .;
2391035976.jpg| 3| An older woman in a red shirt forming sculpting clay pots .;
2391035976.jpg| 4| A woman in a red shirt makes pots on a wheel .;
2391929964.jpg| 0| A man wearing a striped shirt is putting his arm over a man in a green shirt , as the man in the green shirt holds up a beer .;
2391929964.jpg| 1| Two men smiling at the camera inside a restaurant , one is holding up a beer .;
2391929964.jpg| 2| Two guys are sitting in a bar while one holds a beer bottle .;
2391929964.jpg| 3| Two men drink beer at the bar in a restaurant .;
2391929964.jpg| 4| Two men sit at a bar with Shiner Bock beer .;
2400461120.jpg| 0| A woman is wearing a white dress in a store that has some decals on the outside , and is in the middle of two other stores , one that says welcome , and one that 's called Largo .;
2400461120.jpg| 1| A woman is standing near three stores , two have beautiful artwork and the other store has Largo written on it .;
2400461120.jpg| 2| A little girl with a white dress is standing under the doorway of a store .;
2400461120.jpg| 3| A storefront with poor artist rendition of street art .;
2400461120.jpg| 4| A girl is standing in a store next to other stores .;
241031254.jpg| 0| This man , wearing a white t-shirt and black shorts , is standing on a path in the forest .;
241031254.jpg| 1| a bearded man in a white shirt and black shorts is hiking on a woodland path .;
241031254.jpg| 2| A man in a white shirt is standing on a trail in the woods .;
241031254.jpg| 3| A man wearing a water pack and shorts on an outdoor trail .;
241031254.jpg| 4| A short stubby man with a backpack is standing in a forest;
241347635.jpg| 0| A man in sunglasses , blue shirt and beige pants walks across an athletic field .;
241347635.jpg| 1| The man with the white pants and blue Nike shirt has a whistle around his neck .;
241347635.jpg| 2| A man walks down a field with a crowd in the stands behind him .;
241347635.jpg| 3| The head coach is walking out on the field .;
241347635.jpg| 4| A man is walking along a field .;
2421824039.jpg| 0| A man with a handkerchief around his mouth and nose in front of a well with graffiti on it .;
2421824039.jpg| 1| Male with red bandanna covering face walking pass graffiti wall .;
2421824039.jpg| 2| A man walks through a flooded area in a graffiti covered area .;
2421824039.jpg| 3| A man with a bandanna on his face walking by some graffiti .;
2421824039.jpg| 4| A man walking in front of a building with graffiti on it .;
2430234766.jpg| 0| Onlookers watch a group of dancers arms interlocked and synchronized kicks .;
2430234766.jpg| 1| A group of women in the mist of a dance practice .;
2430234766.jpg| 2| People auditioning on a stage dancing .;
2430234766.jpg| 3| Multiple Dancers performing on stage .;
2430234766.jpg| 4| Some people dancing on a stage .;
2432038587.jpg| 0| A large , black dog is chasing two geese in a field .;
2432038587.jpg| 1| A dog chasing 2 geese in an open field .;
2432038587.jpg| 2| Dog runs after two geese in field;
2432038587.jpg| 3| A black dog chasing geese .;
2432038587.jpg| 4| A dog chases two geese .;
2437874982.jpg| 0| A group of young adults coordinate a jumping picture while in the woods near a river .;
2437874982.jpg| 1| Eight people jumping up at the same time in a wooded setting by a river .;
2437874982.jpg| 2| A group of seven friends are jumping near the bank of a brown river .;
2437874982.jpg| 3| Eight people dancing and jumping around at a creek side .;
2437874982.jpg| 4| 8 people are standing by a river jumping for the camera .;
2439813616.jpg| 0| its a distorted lens ( almost fish eye ) of a teenage boy skateboarding on a concrete block .;
2439813616.jpg| 1| A skateboarder wearing a red plaid shirt does a trick off of a concrete ramp .;
2439813616.jpg| 2| Skateboard rider balancing on a rock on his skateboard .;
2439813616.jpg| 3| A man does tricks on his skateboard off a ramp .;
2439813616.jpg| 4| A boy skateboards up a concrete ramp .;
2440293351.jpg| 0| Two young children dressed in red soccer uniforms are enjoying the game .;
2440293351.jpg| 1| Two children in red soccer jerseys are standing on a soccer field .;
2440293351.jpg| 2| Two boys wearing sports uniforms stand in a grassy field .;
2440293351.jpg| 3| Two boys in red soccer uniforms stand in a green field .;
2440293351.jpg| 4| Two children in soccer uniforms .;
2442662073.jpg| 0| A young , college age man , is playing his instrument of choice : the acoustic guitar .;
2442662073.jpg| 1| A man plays an acoustic guitar on a plaid bed where three others sit .;
2442662073.jpg| 2| A man tuning or changing the strings on his guitar .;
2442662073.jpg| 3| A man is sitting on a bed with four guitars .;
2442662073.jpg| 4| A man holding an acoustic guitar .;
2444134813.jpg| 0| a group of muzzled greyhound dogs jumping over a wall .;
2444134813.jpg| 1| The dogs jump over an obstacle at an event .;
2444134813.jpg| 2| Four dogs jumping over a hurdle .;
2444134813.jpg| 3| many dogs jump over a fence .;
2444134813.jpg| 4| The dogs are racing .;
2446009833.jpg| 0| A woman in a white bridal dress and ruby red shoes , carrying a white umbrella , stands atop a platform while handing a brochure to a middle-aged female passerby .;
2446009833.jpg| 1| A woman hands a blue pamphlet to a street performer with blue hair and umbrella wearing a white dress and red shoes .;
2446009833.jpg| 2| A woman in a white dress with a white umbrellas is giving something to a woman in dark blue .;
2446009833.jpg| 3| A woman hands something to a street performer dressed in a white gown .;
2446009833.jpg| 4| A woman is dressed in white and holding another woman 's hand .;
2451253577.jpg| 1| A man dressed in blue pulling on a rope that 's attached to a boat .;
2451253577.jpg| 2| A man pulling a houseboat up to the shore with a rope .;
2451253577.jpg| 3| A man in a jumpsuit and a headband is docking a boat .;
2451253577.jpg| 4| A man is working outdoors trying to do his job .;
2454062644.jpg| 0| A woman in a pink scarf , purple sweater , green shirt , holding two boys , both in striped shirts , walking in a city park .;
2454062644.jpg| 1| A woman wearing a scarf and her two sons walk away from an outdoor festival , comprised of white tents and a large crowd .;
2454062644.jpg| 2| A woman in a headscarf walks away from a booth while holding the hands of two young boys in striped shirts .;
2454062644.jpg| 3| A lady is holding two boys ' hands with walking by some booths .;
2454062644.jpg| 4| Mother with her twin boys walking through a festival .;
2455649051.jpg| 0| a beautiful woman with angel wings juggles with her two mime-like partners on a sunny day .;
2455649051.jpg| 1| A woman juggles in a public place while wearing an angel costume .;
2455649051.jpg| 2| Street performers juggling on the sidewalk .;
2455649051.jpg| 3| A group of people in white are juggling .;
2455649051.jpg| 4| People dressed in white juggling .;
2466495935.jpg| 0| A blue and white soccer team playing against each other .;
2466495935.jpg| 1| Two soccer ball players are chasing after the ball .;
2466495935.jpg| 2| kids running after soccer ball in their game;
2466495935.jpg| 3| Two boys playing soccer go after a ball .;
2466495935.jpg| 4| Young boys playing soccer .;
246901891.jpg| 0| a man wearing a yellow shirt and carrying coffee walking onto the sidewalk;
246901891.jpg| 1| A man in yellow holding a coffee is walking on the sidewalk .;
246901891.jpg| 2| A man in a yellow shirt walks past a tree on the sidewalk .;
246901891.jpg| 3| Man walking fast with coffee in hand down the sidewalk .;
246901891.jpg| 4| A man steps onto a sidewalk .;
2473293833.jpg| 0| A young boy with brown hair and green eyes looks at the camera and sticks his tongue out .;
2473293833.jpg| 1| A young boy with reddish hair and gray colored eyes sticks his tongue out .;
2473293833.jpg| 2| A young boy wearing a denim jacket sticks his tongue out .;
2473293833.jpg| 3| Young boy wearing a denim shirt sticks out his tongue .;
2473293833.jpg| 4| Kid in jacket points tongue out;
2480327661.jpg| 0| The young child is standing in a martial arts pose .;
2480327661.jpg| 1| A young boy is practicing his karate in a gym .;
2480327661.jpg| 2| A small child in a karate uniform is punching .;
2480327661.jpg| 3| A boy poses in karate form and uniform .;
2480327661.jpg| 4| A young boy practicing martial arts .;
2483495637.jpg| 0| A dark-haired girl in a spotted shirt is pointing at a picture while sitting next to a boy in a purple shirt and jeans .;
2483495637.jpg| 1| A little girl and boy sitting next to each other looking at a book .;
2483495637.jpg| 2| A young boy and a young girl are reading a book together .;
2483495637.jpg| 3| A young boy and a young girl are looking at a book .;
2483495637.jpg| 4| Two children are reading a book .;
2483993827.jpg| 0| White , black , and brown greyhounds racing in numbered shirts .;
2483993827.jpg| 1| Two horses are right along side each other in the race .;
2483993827.jpg| 2| Three lean , numbered , greyhounds race along a track .;
2483993827.jpg| 3| Three greyhounds are racing on a track at night .;
2483993827.jpg| 4| Two Greyhounds racing at night;
2484380735.jpg| 1| A man makes a hand gesture while riding a go-cart .;
2484380735.jpg| 2| A Man is riding a go-cart at the go-cart track .;
2484380735.jpg| 3| A man wearing a helmet is driving a go-cart .;
2484380735.jpg| 4| A man wearing a helmet is driving a go-cart .;
248851880.jpg| 0| It 's a busy baseball game , with the man on base trying to catch the ball and tag out the runner coming towards him .;
248851880.jpg| 1| A crowd watches a baseball game as a man makes it to the base while another man tries to get the ball .;
248851880.jpg| 2| Spectators look on as a baseball player runs onto a base while the baseman waits to make the catch .;
248851880.jpg| 3| Group of people watching men in baseball uniforms play baseball .;
248851880.jpg| 4| A group of spectators are watching a baseball game .;
2494562446.jpg| 0| Two people on a gray and teal barge are looking down at the water .;
2494562446.jpg| 1| Two men stand on a pier next to a teal colored watercraft .;
2494562446.jpg| 2| There is a person on this floating device in the water .;
2494562446.jpg| 3| Two men look at pile of scrap on the waterfront .;
2494562446.jpg| 4| Two men are working on a small barge along a canal .;
249481696.jpg| 0| A group of young football players hold two attractive cheerleaders up in the air at a football stadium .;
249481696.jpg| 1| Two female cheerleaders are doing a cheer while being lifted into the air by male cheerleaders .;
249481696.jpg| 2| Two female cheerleaders being held up by fellow cheerleaders in front of a crowd .;
249481696.jpg| 3| Two female cheerleaders lifted into the air by male cheerleaders during a cheer .;
249481696.jpg| 4| Two cheerleaders perform stunts as the crowd in the bleachers looks on .;
249689149.jpg| 0| A man in a suit sits alone at a table within a restaurant .;
249689149.jpg| 1| A man waits for his dinner at a German restaurant .;
249689149.jpg| 2| A man in glasses sits by himself in a pub .;
249689149.jpg| 3| A man sitting at a table in a restaurant .;
249689149.jpg| 4| Man sitting alone at restaurant .;
2502375224.jpg| 0| A women 's volleyball game with one of the ladies ready to hit the ball .;
2502375224.jpg| 1| Women wearing blue and green playing volleyball in the sand .;
2502375224.jpg| 2| Women in bikinis playing in a beach volleyball competition .;
2502375224.jpg| 3| Women playing beach volleyball .;
2502375224.jpg| 4| Some women playing volleyball .;
250892549.jpg| 0| a golden dog with a blue object in its mouth stands next to another golden dog in front of a green fence in a grassy field .;
250892549.jpg| 1| A heavily scarred pitbull attempts to take a playtoy from another pitbull .;
250892549.jpg| 2| Two tan dogs play with a blue toy in a green field of grass .;
250892549.jpg| 3| The two tan dogs greet each other in the green grass .;
250892549.jpg| 4| Two dogs in a grassy park playing .;
2509912399.jpg| 0| a proud older woman holds a very happy baby with his mouth wide open and both are smiling at each other .;
2509912399.jpg| 1| A smiling baby wearing a striped shirt , held by a woman with gray hair .;
2509912399.jpg| 2| A woman holds a baby wearing a striped shirt .;
2509912399.jpg| 3| Woman holds a infant with both hands .;
2509912399.jpg| 4| An older woman holding a baby .;
2522297487.jpg| 0| a white woman in a green sweater holds a smiling child whilst a smiling boy in a yellow shirt looks on .;
2522297487.jpg| 1| A lady holds a little boy while another little boy smiles at them .;
2522297487.jpg| 2| A woman holds a baby while a boy sits next to her smiling .;
2522297487.jpg| 3| An older lady holds a toddler while another boy watches .;
2522297487.jpg| 4| A woman holds a baby while another child looks on .;
252924535.jpg| 0| Two men wearing suits and glasses are talking to each other , while one of them points his finger at the other .;
252924535.jpg| 1| A man in a gray suit is talking to another man in a black suit .;
252924535.jpg| 2| Two elderly men are discussing something out on a the sidewalk .;
252924535.jpg| 3| Two elderly men in suits and glasses speaking outdoors .;
252924535.jpg| 4| An elderly gentleman points at another elderly man .;
2536991887.jpg| 0| Several workers in orange vests and white construction hats holding blue bags are working along side railroad tracks .;
2536991887.jpg| 1| Workers in orange vests are working on the train platform .;
2536991887.jpg| 2| Men wearing orange safety vest are filling blue bags .;
2536991887.jpg| 3| Workers wearing orange vests stand near rail tracks .;
2536991887.jpg| 4| Workers are filling blue bags with sand and dirt .;
2537586970.jpg| 0| A Quattro crane is operating during the train station construction .;
2537586970.jpg| 1| A piece of heavy machinery unloads something from a train car .;
2537586970.jpg| 2| Warehouse workers standing near a loader .;
2537586970.jpg| 3| A construction crew working at nighttime .;
2537586970.jpg| 4| A large crane lifting an object .;
2537709684.jpg| 0| There is staging and men working on platform 2 at the Burnt Oak underground stop .;
2537709684.jpg| 1| Many people in bright orange vests seem to be working in a large building .;
2537709684.jpg| 2| Construction workers who seem to be doing a job in a subway station .;
2537709684.jpg| 3| construction workers do maintenance on a train station stop .;
2537709684.jpg| 4| Construction workers are working on Platform 2 .;
2537819002.jpg| 0| A man with an orange vest and pants pouring stones on railroad tracks .;
2537819002.jpg| 1| A construction worker watches as a tractor dumps rocks onto a track .;
2537819002.jpg| 2| Construction workers work on railroad tracks at night .;
2537819002.jpg| 3| Construction workers stand near tracks at night .;
2537819002.jpg| 4| Workers standing in a work zone .;
254308532.jpg| 0| A little girl putting makeup on another girl 's eyelid while a boy in the background watches .;
254308532.jpg| 1| A little girl does her mother 's makeup for her , while her brother looks on .;
254308532.jpg| 2| A child , wearing a purple shirt , is putting eyeliner on a woman 's eyelid .;
254308532.jpg| 3| A child putting eye makeup on a another woman .;
254308532.jpg| 4| a girl painting a another girl face;
2545723691.jpg| 0| And eerie photo depicting a female from behind as she walks through what looks like a narrow and poorly lit concrete tunnel with a rounded ceiling .;
2545723691.jpg| 1| Woman walking the hall of Colonial basement as the family vacation continues throughout Kentucky;
2545723691.jpg| 2| A lady in a blue shirt and pants is walking down a long hallway that is sparsely lighted .;
2545723691.jpg| 3| A woman quickly walks down a narrow , windowless hallway lit by bright light bulbs .;
2545723691.jpg| 4| A woman in a blue shirt , walking down a narrow corridor .;
2550011909.jpg| 0| Three children look down at a sparkler firework .;
2550011909.jpg| 1| The children play with sparklers at night .;
2550011909.jpg| 2| Three children playing with sparklers .;
2550011909.jpg| 3| three children play with sparklers .;
2550011909.jpg| 4| People lighting sparklers .;
2550756380.jpg| 0| A woman in a white wedding dress tosses a bouquet behind her to a group ow women while people at tables look on .;
2550756380.jpg| 1| A woman in a flowing and ruffled dress performs in the middle of a fine wood floor , surrounded by onlookers .;
2550756380.jpg| 2| A woman dances by herself as many people , in formal attire , watch .;
2550756380.jpg| 3| A woman in white dances while a crowd of people look on .;
2550756380.jpg| 4| Woman in white dress dancing in front of an audience .;
2555809473.jpg| 0| A girl with long , red-hair wearing navy , blue sweatpants and a hooded sweatshirt is rock climbing .;
2555809473.jpg| 1| A young woman is rock climbing with no rock climbing gear on .;
2555809473.jpg| 2| A girl in blue pants scales a rock wall .;
2555809473.jpg| 3| A woman in blue pants is rock climbing .;
2555809473.jpg| 4| Girl scaling rock wall without ropes .;
2561310673.jpg| 0| A group of men are chatting about the boat on display .;
2561310673.jpg| 1| Sailors take a break from the rough waters to mingle .;
2561310673.jpg| 2| Five people examine a boat in a harbor .;
2561310673.jpg| 3| Five men are standing in a boat .;
2561310673.jpg| 4| many people looking at a ship .;
2565087972.jpg| 0| A young boy is holding a yellow plastic container and playing with toy garden tools .;
2565087972.jpg| 1| A baby is holding a cup and playing with a toy watering can .;
2565087972.jpg| 2| A little boy is pouring water out of a sprinkler can .;
2565087972.jpg| 3| Young male child pouring water from watering can .;
2565087972.jpg| 4| A young child playing outside with toys .;
2572575687.jpg| 0| Two african american young boys reading story books .;
2572575687.jpg| 1| Two african american children reading books .;
2572575687.jpg| 2| Two African-American children read a book .;
2572575687.jpg| 3| Two children sit inside looking at books .;
2572575687.jpg| 4| A young boy looking at a picture book .;
2572667907.jpg| 0| A woman in a green shirt making a statement from a podium .;
2572667907.jpg| 1| A woman in a green t-shirt speaks into a microphone .;
2572667907.jpg| 2| A woman in a green shirt standing at a podium .;
2572667907.jpg| 3| Girl giving school presentation .;
2572667907.jpg| 4| A woman speaking her mind .;
2572817235.jpg| 0| First Lady Laura Bush at podium , in front of seated audience , at the White House Conference on Global Literacy .;
2572817235.jpg| 1| Former First Lady Laura Bush wearing a peach colored dress speaks at a conference .;
2572817235.jpg| 2| A woman is speaking to a group of people about global literacy .;
2572817235.jpg| 3| Laura Bush speaking at a conference on global literacy .;
2572817235.jpg| 4| A woman is making a speech .;
2573009655.jpg| 0| We should provide food and shelter to all these children here .;
2573009655.jpg| 1| A group of African children is sitting on a field .;
2573009655.jpg| 2| Several young children are sitting in a group .;
2573009655.jpg| 3| Twelve children are sitting on the ground .;
2573009655.jpg| 4| Black children sitting in a field .;
2574194729.jpg| 0| A white dog rushes down a dirt path surrounded by grass and trees .;
2574194729.jpg| 1| A white dog is running down a path between bushes .;
2574194729.jpg| 2| A light colored dog runs on a narrow path .;
2574194729.jpg| 3| Yellow dog running through bushes on path .;
2574194729.jpg| 4| A pale dog runs down a path .;
2578834476.jpg| 0| A person rides his mountain bike down a steep hill in the woods .;
2578834476.jpg| 1| A person with a helmet is riding a bike i the grass and dirt .;
2578834476.jpg| 2| The man races his bike down the hill .;
2578834476.jpg| 3| A dirt biker goes down a dirt hill .;
2578834476.jpg| 4| A boy mountain bikes down a trail .;
2579899436.jpg| 0| A little boy wearing a blue stiped shirt has a party hat on his head and is playing in a puddle .;
2579899436.jpg| 1| A boy wearing a birthday hat plays in a puddle .;
2579899436.jpg| 2| A little boy in blue is playing in a stream .;
2579899436.jpg| 3| A boy in a party hat splashes in the water .;
2579899436.jpg| 4| A young kid is jumping in a puddle .;
25818051.jpg| 0| Construction workers in hard hats working with heavy machinery on train tracks .;
25818051.jpg| 1| Construction workers dressed in safety vests and hard hats inspect their work .;
25818051.jpg| 2| Three of four safety workers are gathered around a big yellow machine .;
25818051.jpg| 3| Workers wearing yellow and white hard hats working on tracks .;
25818051.jpg| 4| Construction men setting up train tracks .;
2594336381.jpg| 0| There is a little boy in a red shirt and a dirty face and he is smiling .;
2594336381.jpg| 1| The little boy is laying back relaxing on the colorful blanket .;
2594336381.jpg| 2| A little boy with a messy face sitting on a colorful blanket .;
2594336381.jpg| 3| A little boy with a dirty face lays on a colorful rug .;
2594336381.jpg| 4| little boy in red shirt and gray shorts with messy face;
2597071945.jpg| 0| A male surfer , wearing a blue and black wetsuit , it laying down on his surfboard while riding a large wave in the middle of the ocean .;
2597071945.jpg| 1| A young man props his upper body up on a surfboard as a wave crests behind him .;
2597071945.jpg| 2| A man on a surfboard riding a giant wave .;
2597071945.jpg| 3| A man is surfing , halfway out of a wave .;
2597071945.jpg| 4| Man riding a wave on a body board .;
2597737483.jpg| 0| A boy wearing a t-shirt with the American flag , goes down a slide with his arms flung out .;
2597737483.jpg| 1| Boy sliding down the slide with outstretched arms .;
2597737483.jpg| 2| The kid is sliding down a tan plastic slide .;
2597737483.jpg| 3| A smiling boy goes down a brown slide .;
2597737483.jpg| 4| A boy goes down a slide .;
2598012140.jpg| 0| A white dog in a red collar biting an orange tabby cat on a bed .;
2598012140.jpg| 1| A white dog biting an orange cat on the bed , pillows behind .;
