238512430.jpg| 4| A boat is illuminated at night .;
2389107995.jpg| 0| The black dog gets soaked as it plays in the water .;
2389107995.jpg| 1| a black dog swimming through a river .;
2389107995.jpg| 2| A black dog swims through the water .;
2389107995.jpg| 3| The dog is swimming in the water .;
2389107995.jpg| 4| Black dog swimming in water .;
2389278652.jpg| 0| People wearing hats are looking at something , as a man holds a black camera behind them .;
2389278652.jpg| 1| Four people in hats stand to watch an event , two of them with cameras .;
2389278652.jpg| 2| People are standing watching something and taking pictures .;
2389278652.jpg| 3| People with funny hats taking pictures of something .;
2389278652.jpg| 4| Individuals are standing outside with their cameras .;
2393971707.jpg| 0| two women walk down some stairs with intricate designs on the railings;
2393971707.jpg| 1| people in red and pink walking down large steps;
2393971707.jpg| 2| Two people descending a set of gray steps .;
2393971707.jpg| 3| Two people walking down some stairs .;
2393971707.jpg| 4| People walk down steps .;
2397886291.jpg| 0| A man and woman of African ethnicity sitting on a city sidewalk bench with a bag of groceries and pink , heart-shaped balloon .;
2397886291.jpg| 1| Two people sitting on a bench in a city street with a heart shaped balloon in hand .;
2397886291.jpg| 2| Two grownups are waiting for the bus to arrive on a cold day .;
2397886291.jpg| 3| Two people in winter clothing sit on a bus stop bench .;
2397886291.jpg| 4| Two people are sitting at a bus bench .;
240696675.jpg| 0| The dog is running along a path that has been made through the uncut grass .;
240696675.jpg| 1| A brown dog runs along a path in the grass .;
240696675.jpg| 2| A brown dog is running in a grassy plain .;
240696675.jpg| 3| Dog running on narrow dirt path .;
240696675.jpg| 4| Dog running in field;
241031670.jpg| 0| The three children are holding umbrellas and watching the ceremony in the rain .;
241031670.jpg| 1| Three girls holding umbrellas with their backs to the camera .;
241031670.jpg| 2| Three children with colorful umbrellas stand in the rain .;
241031670.jpg| 3| Three girls stand under umbrellas before a stage .;
241031670.jpg| 4| three girls take cover under their umbrellas .;
241046599.jpg| 0| a small brown dog is running across the grass wearing a purple and green coat .;
241046599.jpg| 1| Brown dog , with green and purple cape , runs on grass .;
241046599.jpg| 2| A miniature dachshund has an apron on its back .;
241046599.jpg| 3| A small dog wearing a purple and green cape;
241046599.jpg| 4| The dog is wearing a purple cape .;
2412152032.jpg| 0| Children climb a tall structure and gather at the top in an obstacle challenge .;
2412152032.jpg| 1| Children in yellow sports uniforms climbing a tower .;
2412152032.jpg| 2| Some enthusiast climb a tower for a better look .;
2412152032.jpg| 3| Several people are climbing a metal structure .;
2412152032.jpg| 4| Some kids are climbing a metal structure .;
241347700.jpg| 0| A man in red holds up a cellphone on the sidelines of football game .;
241347700.jpg| 1| A fan checks his cellphone while watching a football game .;
241347700.jpg| 2| A man dressed in red takes a picture of a sporting event .;
241347700.jpg| 3| A man in red takes cellphone pictures at a football game .;
241347700.jpg| 4| A man in a red shirt is watching a football game .;
241480898.jpg| 0| Two infant boys in diapers and a young girl in a wetsuit play on the beach with shovels and buckets for the sand .;
241480898.jpg| 1| Three infants wearing sunhats are playing at the edge of the water on a beach .;
241480898.jpg| 2| Three babies in hats are playing with toys on the beach .;
241480898.jpg| 3| Three little kids in funny hats at the beach .;
241480898.jpg| 4| Three children playing on a beach .;
24186977.jpg| 0| Two construction workers in orange vests and green hats are smoothing out wet cement .;
24186977.jpg| 1| Two men with red vests and green hats smoothing out wet cement;
24186977.jpg| 2| Two construction workers in green helmets are at work .;
24186977.jpg| 3| Two men smooth pavement next to some train tracks .;
24186977.jpg| 4| The two man is busy cementing the road .;
2421367904.jpg| 0| A group of people examine a boat with an orange flag that is sitting on sand next to a body of water .;
2421367904.jpg| 1| Many fishermen are trying to drag a boat to the shore from the sea .;
2421367904.jpg| 2| A group of people push a boat away from the water onto the beach .;
2421367904.jpg| 3| A group of men using logs to push a boat out of the water .;
2421367904.jpg| 4| a group of young men and women push a boat to shore .;
242324909.jpg| 0| A small brown dog is pulling on its blue and white leash while on a walk .;
242324909.jpg| 1| A little brown dog walks on the sidewalk with its tongue sticking out .;
242324909.jpg| 2| a little brown dog with a blue collar is being walked along a path .;
242324909.jpg| 3| A Dachshund going for a walk .;
242324909.jpg| 4| A small brown dog on a leash .;
242338466.jpg| 0| a young boy in an olive green shirt and dark green pants holds up a photo during a peace protest .;
242338466.jpg| 1| A boy in a green shirt is holding a picture of Castro in the street .;
242338466.jpg| 2| A group of people are holding up signs and possibly protesting .;
242338466.jpg| 3| A boy living in Cuba in support of the ruler .;
242338466.jpg| 4| Civil unrest on a public street .;
2423856014.jpg| 0| A small child in a yellow shirt is holding their arms out to the sides .;
2423856014.jpg| 1| A young boy with long curly hair walks outside with his arms spread .;
2423856014.jpg| 2| a young child wearing a green shirt with his arms wide open;
2423856014.jpg| 3| A child standing in the grass with their arms spread wide .;
2423856014.jpg| 4| A youngster playing in the park .;
242558556.jpg| 0| A woman with blond-hair is smiling and putting on a white sweater .;
242558556.jpg| 1| A blond woman with her hair up is taking off a white sweatshirt .;
242558556.jpg| 2| A girl with a white sweatshirt and blond-hair is smiling .;
242558556.jpg| 3| A blond-haired lady in white poses for the camera .;
242558556.jpg| 4| A woman poses for a picture outdoors .;
2426215757.jpg| 0| A waterskier being pulled dressed for the cold with a life jacket on .;
2426215757.jpg| 1| A young person is wakeboarding off the back of a water vehicle .;
2426215757.jpg| 2| A person is waterskiing in a lake near autumn colored trees .;
2426215757.jpg| 3| A girl waterskis on an autumn day .;
2426215757.jpg| 4| A person on a waterski .;
2428997777.jpg| 0| Two overweight black women wearing work uniforms are sitting on some steps .;
2428997777.jpg| 1| Two female employees take a break on stone steps near the sidewalk .;
2428997777.jpg| 2| Two female workers sit on some steps during work .;
2428997777.jpg| 3| Two employees are taking a break on the stairs .;
2428997777.jpg| 4| Two women workers sitting on steps .;
2429284131.jpg| 0| Three men in white shirts dance and sing on a stage as a group of women watch from the sidelines .;
2429284131.jpg| 1| Three adult men in a row with their arms around each other and seem to be singing .;
2429284131.jpg| 2| Three men are standing on stage performing .;
2429284131.jpg| 3| Friends having fun out for the night .;
2429284131.jpg| 4| Three men are walking and singing .;
2434710077.jpg| 0| Friend gathered together setting and laughing on a blue blanket with a little toddler wearing a blue hat .;
2434710077.jpg| 1| Three women are sitting on a blanket on the ground with a baby , and are talking and having a good time .;
2434710077.jpg| 2| Three young girls and a baby are sitting in the grass on a blue blanket with baby toys scattered on it .;
2434710077.jpg| 3| Outdoors by a wood fence , three women and a toddler sit on a blue quilted blanket .;
2434710077.jpg| 4| Three women and a baby sit on a blue blanket outside .;
2437766095.jpg| 0| This man is practicing kickboxing , where there is at least one other guy practicing as well .;
2437766095.jpg| 1| A man in a white tank top and baggy black and white shorts kicks a black punching bag .;
2437766095.jpg| 2| An Asian man in a white tank-top kicking a punching bag in a gym .;
2437766095.jpg| 3| A kickboxer delivers a side kick to a heavy bag in a gym .;
2437766095.jpg| 4| A man practicing kickboxing .;
2438754748.jpg| 0| A female couple lean on each other in the outdoors after a good swim .;
2438754748.jpg| 1| Two women wearing tank tops are looking at the camera .;
2438754748.jpg| 2| two women posing for a picture together outside;
2438754748.jpg| 3| Two best friends embracing their friendship .;
2438754748.jpg| 4| Two girls posing for the camera .;
2441118178.jpg| 0| A young boy dressed all in red is standing in front of a small soccer goal .;
2441118178.jpg| 1| A little boy in a red soccer uniform is standing next to a soccer net .;
2441118178.jpg| 2| A boy in a red soccer uniform standing with a pop-up goal .;
2441118178.jpg| 3| A young soccer player standing in front of a net .;
2441118178.jpg| 4| A little boy protects a tiny soccer goal .;
2442648548.jpg| 0| A person wearing dungarees at the top of a wooden staircase viewed from below .;
2442648548.jpg| 1| A man in overalls helps to raise a wooden stair banister with a pulley system .;
2442648548.jpg| 2| A construction worker stares down a flight of stairs being built .;
2442648548.jpg| 3| A man works on constructing the stairway in a building .;
2442648548.jpg| 4| A man in overalls is looking down the steps .;
2446846666.jpg| 0| A girl with a painted cat face sits on top of a woman 's shoulders as she takes a picture of another red-haired woman dress as an angel .;
2446846666.jpg| 1| At a mall , three women in white angel costumes entertain a little girl wearing a black outfit .;
2446846666.jpg| 2| Young girl wearing black with three women dressed in angel costumes .;
2446846666.jpg| 3| A girl with a painted face took a picture of an angel .;
2446846666.jpg| 4| There are three women dressed like angels .;
2467326012.jpg| 0| A man is rising an unusual stepping bike outside in front of a firetruck .;
2467326012.jpg| 1| Man riding a blue step scooter in front of fire engine in parking lot .;
2467326012.jpg| 2| A man rides a interesting looking bike in front of a firetruck .;
2467326012.jpg| 3| A guy rides a converted bicycle towards a firetruck .;
2467326012.jpg| 4| A man pedals an unusual bicycle past a firetruck .;
2472980433.jpg| 0| The motorcycle is being ridden on a track whilst pulling a wheelie .;
2472980433.jpg| 1| A man riding a motorcycle is performing a trick at a track .;
2472980433.jpg| 2| A man puts his motorcycle up on its rear wheel on a track .;
2472980433.jpg| 3| A man stands on his motorcycle while doing a wheelie .;
2472980433.jpg| 4| a man doing tricks on a motorcycle;
2474047296.jpg| 0| An old man with a white shirt and black pants sits on a chair in the opening of a stone tunnel .;
2474047296.jpg| 1| A man in a white shirt and dress pants sits just underneath a stone archway .;
2474047296.jpg| 2| a man wearing a white shirt and black pants sitting on a staircase;
2474047296.jpg| 3| An old man sits in an ancient brick archway .;
2474047296.jpg| 4| Elderly man sitting in a doorway .;
247637795.jpg| 0| A woman and a man is standing beside water in front of buildings .;
247637795.jpg| 1| A woman wearing a scarf stands near the water and looks down .;
247637795.jpg| 2| A woman holding a black leash and a man looking down .;
247637795.jpg| 3| A man and a woman at the waterfront .;
247637795.jpg| 4| A woman wearing a scarf looks down .;
247704641.jpg| 0| A black dog is slowly crossing a fallen log that is outstretched over a stream of water .;
247704641.jpg| 1| The black dog is walking along a tree trunk bridge over water .;
247704641.jpg| 2| A dog crossing a river on a bridge made of a fallen tree .;
247704641.jpg| 3| The dog walks across the stream on a fallen log .;
247704641.jpg| 4| A dog walks on a log across a small river .;
2479652566.jpg| 0| A little girl is sitting on the counter dangling one foot in the sink whilst holding a dish jet washer .;
2479652566.jpg| 1| A young girl wearing red sunglasses sits near a sink and holds the faucet .;
2479652566.jpg| 2| A little girl wearing sunglasses puts her feet into the kitchen sink .;
2479652566.jpg| 3| A young , barefoot girl in red sunglasses plays in a sink .;
2479652566.jpg| 4| A little girl plays with a faucet .;
2480000122.jpg| 0| An artist in a black sweater is sculpting large rocks .;
2480000122.jpg| 1| A man is cleaning a large boulder laying on a pallet .;
2480000122.jpg| 2| A man in khaki 's is building a structure from rocks .;
2480000122.jpg| 3| A rock sculptor working on a rock .;
2480000122.jpg| 4| A sculptor is carving stone .;
2481082525.jpg| 0| A person in a red shirt and a person in a white shirt and tan vest are sitting facing a lake of water .;
2481082525.jpg| 1| Two young boys sitting on stumps next to a creek on a sunny day .;
2481082525.jpg| 2| Two people sitting on a tree stump in front of a pond .;
2481082525.jpg| 3| Two people sitting on a tree stump next to a stream .;
2481082525.jpg| 4| Two people enjoy the tranquility on a riverbank .;
2487069642.jpg| 0| A flight attendant showing passengers how to use the airplane safety vest .;
2487069642.jpg| 1| The flight attendant dressed in yellow demonstrates life vest usage .;
2487069642.jpg| 2| A flight attendant is demonstrating safety devices .;
2487069642.jpg| 3| A stewardess reviews safety procedures on a plane .;
2487069642.jpg| 4| Woman on airplane models a flotation device .;
2489844419.jpg| 0| A hiker , dressed in a hiker 's outfit and carrying walking poles , stands on a prairie among patches of snow , rocks and grass .;
2489844419.jpg| 1| A man wearing a blue vest and brown pants hiking up a mountain .;
2489844419.jpg| 2| One man in all thermal wear is hiking up a snowy hillside .;
2489844419.jpg| 3| Smiling man standing on rocky , snowy terrain with hat on .;
2489844419.jpg| 4| A man is standing on snowy rocks .;
2494259543.jpg| 0| A man wearing a jean shirt , black pants , and black boots is laying on a sheet .;
2494259543.jpg| 1| A man dressed in a jean jacket and black boots sleeps on the floor .;
2494259543.jpg| 2| A man in a jean jacket is sleeping on the floor .;
2494259543.jpg| 3| A man sleeps on the ground in some building .;
2494259543.jpg| 4| A man lies on a towel on the floor .;
2499489346.jpg| 0| A mother and three children play on a teeter totter at a playground .;
2499489346.jpg| 1| A mother is playing with her two children on a seesaw .;
2499489346.jpg| 2| mother and her two daughter plying swing in a park .;
2499489346.jpg| 3| A mother and her children play on a teeter totter .;
2499489346.jpg| 4| Kids playing in a play area .;
2508843920.jpg| 0| A group of people , dressed in orange short-sleeved shirts and shorts , are meeting near some trees and foliage .;
2508843920.jpg| 1| A group of cheerleaders working and planning some of their routines .;
2508843920.jpg| 2| Cheerleaders in red uniforms are practicing in the grass .;
2508843920.jpg| 3| Team in red practices cheerleading on grass .;
2508843920.jpg| 4| A team of people in red in a park .;
2510020918.jpg| 0| A young boy dressed in a black hoodie crawling through a large , white tube .;
2510020918.jpg| 1| A young boy is crawling through a white tube .;
2510020918.jpg| 2| A boy crawling through a cement pipeline;
2510020918.jpg| 3| Boy crawling through a cement tunnel .;
2510020918.jpg| 4| A boy in a tube;
2511787709.jpg| 0| A young woman wearing sunglasses and a blue shirt is holding a white sheet while a little girl in pigtails writes on it with a marker .;
2511787709.jpg| 1| A dark-haired woman wearing a blue blouse and sunglasses holds a banner while a young girl with braided hair writes on the banner .;
2511787709.jpg| 2| A woman helps a little girl scrawl something on a heavily-marked banner .;
2511787709.jpg| 3| A young girl signs a large banner while a woman holds it still .;
2511787709.jpg| 4| A woman and child signing a large white banner .;
2512602042.jpg| 0| Two young women , one ( left ) wearing what looks like a tablecloth , and the other ( right ) wearing what looks like a tiger suit , are sitting down next to each other on gray stone .;
2512602042.jpg| 1| Two girls sitting on the sidewalk , one dressed in a pheasant costume , the other dressed in a tiger costume .;
2512602042.jpg| 2| The girl with the brown hair and green shawl with white polka-dots sat cross-legged on the ground .;
2512602042.jpg| 3| girl in green shirt and pink skirt sitting next to girl wearing tiger costume;
2512602042.jpg| 4| Two girls are sitting on the ground and one is wearing an animal costume .;
2513923598.jpg| 0| One boy , wearing a black shirt bouncing on a trampoline near a road .;
2513923598.jpg| 1| A child in a black t-shirt and board shorts jumping on a trampoline .;
2513923598.jpg| 2| A boy doing flips on a trampoline outside near the street .;
2513923598.jpg| 3| This is a young man jumping midair on a trampoline .;
2513923598.jpg| 4| A young boy doing a flip on a trampoline;
2514570594.jpg| 0| A younger gentleman with curly hair and glasses is sampling some good he is cooking on his stove .;
2514570594.jpg| 1| A man in an apron is testing food while cooking over a stove .;
2514570594.jpg| 2| a man cooking something n tasting it .;
2514570594.jpg| 3| The young cook tastes his food .;
2514570594.jpg| 4| A man making sauce on a stove .;
2518853257.jpg| 0| Two people with brown hair , sitting on chairs and huddled over book , near flowers .;
2518853257.jpg| 1| Two women on green chairs are looking at a book .;
2518853257.jpg| 2| Two people in lawn chairs reading books .;
2518853257.jpg| 3| Two individuals sit on a park bench .;
2518853257.jpg| 4| Two people in chairs reading .;
2524003134.jpg| 0| A brown and white dog , wearing a collar , is moving through some water .;
2524003134.jpg| 1| A brown and white dog with a collar wading in a river .;
2524003134.jpg| 2| A dog swims through the water .;
2524003134.jpg| 3| A dog standing in water .;
2524003134.jpg| 4| A dog is in the water .;
2536863537.jpg| 0| A man in an orange vest and hard hat repairing a wall , while standing on scaffolding .;
2536863537.jpg| 1| A construction worker in a white hard hat and bright orange vest is washing a wall .;
2536863537.jpg| 2| A workman is wearing an orange vest , hard hat while tiling a building .;
2536863537.jpg| 3| A construction worker in a orange vest is grouting tile on a wall .;
2536863537.jpg| 4| Man in orange vest maintains the wall tiles .;
2546959333.jpg| 0| The large brown dog is playing in the grass with a brown cow .;
2546959333.jpg| 1| a dog nipping at the feet of a cow .;
2546959333.jpg| 2| The dog is running after the bull .;
2546959333.jpg| 3| Two dogs outside on green grass .;
2546959333.jpg| 4| a dog pounces on the grass .;
2549253807.jpg| 0| A little boy wearing a green shirt is riding on the back of a bicycle built for two with a man in a red shirt .;
2549253807.jpg| 1| A man wearing a light red shirt is riding a bike and right behind him is a small child wearing a green shirt;
2549253807.jpg| 2| The child is sharing a strange-looking bicycle with the man .;
2549253807.jpg| 3| Young boy riding a bicycle with an older man .;
2549253807.jpg| 4| Man and boy biking down sidewalk .;
256283122.jpg| 0| A man wearing sunglasses kneels with one knee on the ground looks up to see a dog in the air catching an orange Frisbee .;
256283122.jpg| 1| Several people are standing and sitting on a grassy field watching a dog jump over a man to catch an orange Frisbee .;
256283122.jpg| 2| Dog jumps over owner to catch smilely faced Frisbee , while spectators in the park watch;
256283122.jpg| 3| A dog leaps over a man in a white cap to catch and orange Frisbee .;
256283122.jpg| 4| A dog leaps over a man to catch a disc .;
256698336.jpg| 0| A man with an arm brace and a walking cane on a paved walkway at a park green , an older man is standing directly behind him and two other people are on the distant grass .;
256698336.jpg| 1| A man with a hand injury is walking with a cane in a park .;
256698336.jpg| 2| An older man with a broken arm and cane is at the park .;
256698336.jpg| 3| Older man with bad arm walking with cane in park .;
256698336.jpg| 4| A person walking on a path while using a cane .;
2573535658.jpg| 0| Children in blue shirts do homework around a large table .;
2573535658.jpg| 1| Kids in blue shirts are writing at the table .;
2573535658.jpg| 2| Nine kids sit at a table , doing homework .;
2573535658.jpg| 3| Children in blue shirts drawing pictures .;
2573535658.jpg| 4| They are writing while wearing blue .;
2573762303.jpg| 0| a man in a brown shirt and a woman in a green dress are staring angrily at each other .;
2573762303.jpg| 1| A woman in a green dress and a man in a black shirt are staring at each other .;
2573762303.jpg| 2| A man and woman are seated next to each other outside .;
2573762303.jpg| 3| A man and woman facing each other on a bench .;
2573762303.jpg| 4| Couple in the middle of a big fight .;
2578003921.jpg| 0| A red shirted bike rider rounds a corner on a trail in the woods .;
2578003921.jpg| 1| A mountain biker in red is riding on a woodland path .;
2578003921.jpg| 2| A person rides a bicycle through a forest trail .;
2578003921.jpg| 3| The person in the red is on a bike .;
2578003921.jpg| 4| Biker riding through the forest .;
2578161080.jpg| 0| Several men are watching something through a fence .;
2578161080.jpg| 1| Four men are standing outside in front of a fence .;
2578161080.jpg| 2| People are standing next to a chain link fence .;
2578161080.jpg| 3| Four people are looking through a fence .;
2578161080.jpg| 4| Young men looking through a fence .;
2580174179.jpg| 0| A middle-aged man with a black and white shirt building an airplane in a field with cars all around .;
2580174179.jpg| 1| A larger man in a leaf-printed shirt is working with his remote controlled airplane .;
2580174179.jpg| 2| A man in a Hawaiian shirt putting together an airplane model .;
2580174179.jpg| 3| An older man inspects a toy airplane outside .;
2580174179.jpg| 4| A man repairs a glider on a sunny day .;
2583001715.jpg| 0| A dog flies through the air , preparing to catch a ball .;
2583001715.jpg| 1| The small dog is playing with a large ball on the grass .;
2583001715.jpg| 2| A small dog jumping up to meet a yellow soccer ball .;
2583001715.jpg| 3| White dog in midair next to a large yellow ball .;
2583001715.jpg| 4| A white dog jumping after a flying yellow ball .;
2591603141.jpg| 0| One brown and black dog standing in the sand at the beach .;
2591603141.jpg| 1| A fluffy dog walks along the sandy beach .;
2591603141.jpg| 2| a brown and black dog walking on the beach;
2591603141.jpg| 3| Dog walking on the beach by the ocean .;
2591603141.jpg| 4| A medium sized dog on a beach;
2593694788.jpg| 0| A woman riding a horse wearing a blue shirt and cap , white slacks and black boots .;
2593694788.jpg| 1| A jockey wearing purple and white riding a well-toned horse in a grassy area .;
2593694788.jpg| 2| A jockey in a purple uniform is riding a dark brown horse on a field .;
2593694788.jpg| 3| A woman in a purple riding uniform rides a horse through a field .;
2593694788.jpg| 4| Horse and rider galloping across a green field .;
2605741703.jpg| 0| images are missing images are missing images are missing images are missing images are missing images are missing;
2605741703.jpg| 1| An infant is laying on a hammock while a hand reaches out to his right leg to prevent him from falling;
2605741703.jpg| 2| A child is trying to lay in a hammock with an adult holding onto him by his foot .;
2605741703.jpg| 3| An adult holding a very young child 's leg while he in on a hammock .;
2605741703.jpg| 4| A toddler is sliding off a hammock while being held by someone .;
2606433181.jpg| 0| Two white dogs run side by side in green grass .;
2606433181.jpg| 1| Two white dogs run on the grass next to a road .;
2606433181.jpg| 2| Two pale dogs run in grass .;
2606433181.jpg| 3| two dogs running in grass;
2606433181.jpg| 4| Two dogs play in grass .;
2612759786.jpg| 0| One person kneels in front of a plastic bucket , while another leans toward a doorway and a third person looks on from a dilapidated building .;
2612759786.jpg| 1| People that live in slums are showing how they attempt to clean .;
2612759786.jpg| 2| Three people are standing outside of a ghetto shack .;
2612759786.jpg| 3| Two shirtless men are cleaning near a pool of water .;
2612759786.jpg| 4| Three people are shown living in poverty .;
2613889835.jpg| 0| A man in an orange kayak and a man in a blue kayak paddle around a beautiful lake .;
2613889835.jpg| 1| A blue boat and orange boat float among lilypads in an outdoor setting .;
2613889835.jpg| 2| Two men is separate canoes are in an area full of lillypads .;
2613889835.jpg| 3| Two guys are kayaking , one orange one blue , down a creek .;
2613889835.jpg| 4| Two men are paddling their small canoes through the water .;
2616643090.jpg| 0| A baby wearing green holds onto plants and puts them in its mouth .;
2616643090.jpg| 1| Small child in green sweater with plant in mouth .;
2616643090.jpg| 2| a baby has some grass seeds in his mouth .;
2616643090.jpg| 3| a baby sticking wheat grass into his mouth;
2616643090.jpg| 4| A baby chews on plants .;
2617216530.jpg| 0| A girl wearing a blue tank top and kahki shorts has two tattoos and has no shoes on , is looking in a toy isle at transformers .;
2617216530.jpg| 1| A barefoot woman with tattoos on her shoulders shopping in a grocery store .;
2617216530.jpg| 2| A barefoot woman wearing a tank top looking at toys in an aisle at a store .;
2617216530.jpg| 3| A woman is looking through the toy section in a store .;
2617216530.jpg| 4| A shoeless woman looking at toys in a store .;
2622702783.jpg| 0| A woman irons clothing in a bedroom with hardwood floors .;
2622702783.jpg| 1| A woman in a white shirt is ironing clothes in a bedroom .;
2622702783.jpg| 2| A middle-aged woman ironing in a messy room .;
2622702783.jpg| 3| A woman ironing a shirt for someone .;
2622702783.jpg| 4| That young lady irons her clothes .;
2623560640.jpg| 0| An older boy with his arm around a younger kid under a sequoia tree .;
2623560640.jpg| 1| A man hugging a boy in a tunnel , made in the trunk of a tree .;
2623560640.jpg| 2| A man and young girl and standing under a large redwood tree .;
2623560640.jpg| 3| Two kids stand under an area carved in a large tree .;
2623560640.jpg| 4| Two boys stand in a cutting underneath a giant tree .;
262773010.jpg| 0| A little School boy in white shirt standing at the lime soda cart giving pose to the photographer .;
262773010.jpg| 1| A school kid starring at a lemon juice shop feels like he wants to taste that juice .;
262773010.jpg| 2| A boy in a white shirt is sitting in a chair at a fruit stand .;
262773010.jpg| 3| There is a young boy sitting at a fruit stand .;
262773010.jpg| 4| A young boy is standing by a fruit stand .;
2635023078.jpg| 0| Two guys stand outside of a building that has been spray painted with words .;
2635023078.jpg| 1| Two young men in jeans and dark jackets standing in front of a building .;
2635023078.jpg| 2| Two young men in black jackets hanging out by a graffitied wall;
2635023078.jpg| 3| Two men stand near a wall that has writing painted on it .;
2635023078.jpg| 4| Two young men drink beer , leaning on a graffitied wall .;
263854883.jpg| 0| Two small dogs that look almost identical are playing in the grass .;
263854883.jpg| 1| Two fluffy white dogs running in green grass .;
263854883.jpg| 2| Two yellow dogs run together in green grass .;
263854883.jpg| 3| The two small dogs run through the grass .;
263854883.jpg| 4| Two small dogs run through the grass .;
2642626914.jpg| 0| A man tows a trailer with a small tractor-like vehicle .;
2642626914.jpg| 1| A man wearing a white hat driving a JAL cart .;
2642626914.jpg| 2| An airline runway vehicle pulls a cargo cart .;
2642626914.jpg| 3| A man driving a small cart at an airport .;
2642626914.jpg| 4| Man riding the JAL car in an airport .;
26439066.jpg| 0| An elderly woman sits near a small Christmas tree holding an unwrapped present , and wearing a lampshade on her head .;
26439066.jpg| 1| An old lady is sitting next to a Christmas tree with a lampshade on her head , opening another present .;
26439066.jpg| 2| An old lady sitting next to a christmas tree has a lampshade on her head and a book on her lap .;
26439066.jpg| 3| An old lady is wearing a lampshade as a had while wrapping presents for Christmas .;
26439066.jpg| 4| An elderly lady wearing a lampshade and opening presents .;
264483970.jpg| 0| Four male cheerleaders are preparing the catch the female cheerleaders they just threw in the air .;
264483970.jpg| 1| Four cheerleaders in a row are being thrown into the air simultaneously by four separate men .;
264483970.jpg| 2| 11 cheerleaders in yellow and white on a football field , 8 of which are doing a lift .;
264483970.jpg| 3| Male cheerleaders are holding up female cheerleaders on a football field .;
264483970.jpg| 4| A group of cheerleaders are cheering on a field .;
265223847.jpg| 0| A man in the air in a four-wheeled cart attached to a parachute with smokestacks on the sun-setting horizon .;
265223847.jpg| 1| A flying machine with a yellow sail is landing with industrial buildings in the background .;
265223847.jpg| 2| A fan operated vehicle with a yellow parachute is landing .;
265223847.jpg| 3| Person landing a yellow hanglider .;
265223847.jpg| 4| Man parasails at night;
2652536502.jpg| 0| Man in a camel colored jacket that is standing looking at the stone walkway .;
2652536502.jpg| 1| A man in a brown jacket is standing and looking at plants in a garden .;
2652536502.jpg| 2| An elderly man in a tan jacket is looking down at a plant .;
2652536502.jpg| 3| A man in a tan suit jacket looks at a plant .;
2652536502.jpg| 4| The old person is watching down .;
2660601299.jpg| 0| A man and a little boy swimming in a swimming pool .;
2660601299.jpg| 1| Dad enjoying with his in the swimming pool .;
2660601299.jpg| 2| A man is holding a blond child in a pool .;
2660601299.jpg| 3| A man and a blond baby in a swimming pool .;
2660601299.jpg| 4| A man holding a baby in water .;
2661437618.jpg| 0| The little white and brown dog has his mouth wide open while trying to catch something .;
2661437618.jpg| 1| The small dog is baring his teeth and chasing an object .;
2661437618.jpg| 2| A small dog catches a tennis ball indoors .;
2661437618.jpg| 3| A dog chasing a ball indoors .;
2661437618.jpg| 4| A small dog chasing a ball .;
2664102751.jpg| 0| A man is in the desert a few feet off the ground holding onto strings of a parachute .;
2664102751.jpg| 1| A man eyes the ground as he comes in for a landing from parasailing .;
2664102751.jpg| 2| A man is holding onto handles in the air .;
2664102751.jpg| 3| A parachuting man gets ready to land .;
2664102751.jpg| 4| A man hanging just above the ground .;
2666205903.jpg| 0| A child is holding a colorful object and overlooking a crowd of people while sitting on the shoulders of an older person .;
2666205903.jpg| 1| Girl in blue sweater and holding a multicolor toy sitting on the shoulders of a man with gray hair .;
2666205903.jpg| 2| A girl in a blue sweater sits on a person 's shoulders and carries a pinwheel .;
2666205903.jpg| 3| A girls in a blue shirt holds a flower while sitting on a man 's shoulders .;
2666205903.jpg| 4| A young oriential girl is standing above the crowd playing with a pinwheel;
267325341.jpg| 0| A black dog is running through the grass carrying something red in its mouth .;
267325341.jpg| 1| Black dog running through grass with something orange in its mouth;
267325341.jpg| 2| A dog holds an orange rag in his mouth while running .;
267325341.jpg| 3| On garden lawn , black dog is retriving an object .;
267325341.jpg| 4| A dog running with a red item in its mouth .;
2676651833.jpg| 0| A young girl on a blue and yellow merry-go-round , with a blurry background .;
2676651833.jpg| 1| two young girls wearing pink shirts ridding on a merry-go-round at a park;
2676651833.jpg| 2| A little girl wearing a pink shirt spins on a merry-go-round at a park .;
2676651833.jpg| 3| Children in summer clothes play on a turnaround in a sun-dappled park .;
2676651833.jpg| 4| A young girl at a playground;
2676937700.jpg| 0| A man in a kilt follows a girl and another man in a kilt and holds a girl wearing silver shoes .;
2676937700.jpg| 1| These people are walking away from the camera , while one person carries another .;
2676937700.jpg| 2| One woman is being carried behind three people who are walking on path .;
2676937700.jpg| 3| Group of people walking around outdoors , one girl is being carried .;
2676937700.jpg| 4| People walking on a sidewalk , with one carrying a female .;
2677109430.jpg| 0| A few people sitting on pews listening to a choir performing at the front of a church next to a large crucifix and in front of a large religious tapestry .;
2677109430.jpg| 1| This church choir sings to the masses as they sing joyous songs from the book at a church .;
2677109430.jpg| 2| A small group of church-goers watch a choir practice .;
2677109430.jpg| 3| A congregation gathers in pews of a Christian church .;
2677109430.jpg| 4| People listening to a choir in a Catholic church .;
2677296582.jpg| 0| A man works with some machinery on a subway car or train .;
2677296582.jpg| 1| A man is operating a chain to work on a train .;
2677296582.jpg| 2| Man works on lowering a train on tracks .;
